Crop Name,N,P2O5,K2O,Water,Price,Yield,N_dec,P_dec,K_dec,Days
Groundnut,42.318532692854305,51.62898158291083,30.583152904732007,578.8100224313587,4342.16321425391,17.468277461749746,0.0,50.929188910235816,25.181680817217003,122.5386641724195
Little Millet,30.830127131714953,21.46428112697023,8.890354495479244,366.40699010191327,3040.2555522533157,15.16918179394364,22.61531553634519,18.29081342419198,8.461468970792803,98.94889635269614
Sunflower,56.02371736882242,31.88130452904167,32.290773301859566,562.8529978344546,3392.620422414104,13.492623519103578,54.43337239231531,40.41047645340435,28.10626122161325,101.3554459215863
Groundnut,38.043620856324374,51.48654822840421,27.230602168626454,630.2291051064109,4564.495716073144,17.31944501823,0.0,39.543853389084404,32.08227465398394,104.32769562773568
Groundnut,41.402520397094236,52.44593565073832,31.90416440568531,666.5819905173734,4372.123835909975,17.565736221686624,0.0,53.54946870702847,27.628625510128796,99.28017764862294
Tomato,188.55405894431868,216.97483760337076,244.0430384825104,673.9696506438102,2475.5692367322704,28.52927343982864,179.11121573598868,223.03181753725565,238.92958089906293,111.64296248492876
Mung Bean,50.979875169323016,30.95093825332022,21.77732550710192,473.66222836725046,3730.783205165433,14.420284924122038,0.0,25.256417353281265,16.36073311848348,75.68898559236371
Mung Bean,50.42920198363252,28.259915992534683,21.659924346142745,472.358248268941,3729.463639388512,17.291585429285647,0.0,29.14483522854378,19.006486720025734,91.89665161664813
Mung Bean,50.35026081556591,33.48563490782457,18.145293731618853,511.91844913673924,3841.3191704238507,15.751641254909767,0.0,29.70282444993128,13.134181872601374,80.0840648964818
Barnyard Millet,43.66637606531964,23.92611755712532,14.41713884514131,455.75918166551764,2702.284284945396,19.289832203551907,39.68986473922403,21.26908057611445,14.811872554460688,117.59641609651496
Onion,90.34502014170944,80.241292580281,48.71706034908913,493.82099423152033,3127.2702779135698,15.215008751409346,103.31171076065185,76.4002343134767,57.767154443170185,121.28450858494456
Tomato,202.12357535644423,238.26119552346668,245.11755761044765,772.8496371523561,1874.5492846530342,21.166813490727186,221.3359753824934,218.3479583459088,172.09903864485682,102.60071784580497
Groundnut,40.32975901173801,42.712242502675345,29.07237276885041,554.870615664565,4334.053294376055,20.412810802841662,0.0,45.51761735616338,27.551628172413405,117.38474084095512
Ragi,65.09830053842767,28.27413087029169,33.11471877859727,453.88654051830406,3060.534290905116,22.152446933207557,53.38553636813338,27.305462441735923,30.12269735584892,94.17145181505133
Kodo Millet,41.38703628903911,17.91241750842631,40.07599228813404,441.83347516893616,3447.046899841095,19.603250365785097,48.05348981360552,18.91525535712241,34.492550059835686,98.54488491585236
Sunflower,64.9117839706794,35.17998591560389,31.763789228203173,554.2796838204085,4077.3583132646963,11.017659984474507,60.058611878803944,36.41011066116277,23.311556061282452,91.0381053768334
Chilli Pepper,111.85520139163401,62.651643897416456,62.36720645790008,798.765266582239,5940.8471206294425,25.04712405736212,107.08214423256557,55.25936710882291,71.19538812043609,154.30686247802737
Groundnut,45.32591522959118,53.80901889043392,33.84629676287566,607.0121629404669,4333.115899145108,21.421684103390234,0.0,44.53705330158753,30.235111399991247,107.84553097903378
Mung Bean,40.20304886954628,32.197948082187246,21.71092001736529,564.366219507607,3664.842476297373,16.268402271700428,0.0,24.98722157143229,16.301068730237308,66.79060095335304
Foxtail Millet,34.36122492186613,20.929961659482164,18.14204009135475,352.97545358813323,3314.2988794263624,18.82301377468984,35.718225610307705,17.377902873545942,20.51474310131997,124.32797392688485
Barnyard Millet,39.134899458661884,21.527173733364783,14.537948573721389,538.983026613467,3166.8864489134903,22.791367621579912,37.75132789368679,19.581556252510943,11.64318653089067,96.53836430179001
Tomato,202.14320455564487,279.91727044136593,256.7968290692504,836.8583136018225,2265.4556561430736,25.35465263801875,159.934541268152,232.24654467788642,227.37137702115663,118.11243089758916
Little Millet,26.70556356590746,19.276377321534866,8.196218578221822,385.8005086354685,2971.9697787249,15.343473637591616,27.646856658980663,19.627060951326342,7.614300132654012,72.3666452454225
Tomato,176.1214998720189,253.57357736909267,293.3128749871273,917.3475109644475,2659.512775360189,26.25211118736114,147.58096078525068,217.5185026061175,211.8809737061105,112.5498288209866
Maize,120.33293769466457,50.42676809443905,42.53963121645488,569.4769667341294,1576.509080436715,40.66506258360293,92.9195997460912,43.38940009328477,40.39801476848172,102.80511989204248
Soybean,30.875585286000046,76.29625479803772,59.803456360805235,445.09432972699034,3343.229932109555,13.086251870145093,0.0,61.30991240257855,39.83474995288988,102.40924997289468
Little Millet,30.76121898448372,20.935386343530865,11.085786324939347,403.9193261388358,3092.4151618512306,14.412527148867314,27.72664274136179,17.38225390410466,9.559414700870446,81.8583121436291
Barnyard Millet,39.9987950135813,22.06352659092782,14.92197046731298,582.0763474322075,2776.591681194542,16.1510236779023,50.69404388158591,21.913667462312194,16.91528824173382,92.84814013666292
Chilli Pepper,124.98941248603764,55.01098834226342,69.25383667359743,766.8607881830576,7266.212620692238,22.07863921335848,112.80734458560394,56.061930928541315,66.0598969382912,149.88406166617892
Cotton,78.44073375717855,55.66885048433532,63.56134033368517,564.7689092268575,4795.1553494383925,35.681576681515715,74.85968432665577,43.251666961100014,62.295031231921676,175.16042339396571
Tomato,244.7948607985573,261.50176515868594,277.1131761623772,786.7455437100054,2803.5674126148197,22.830000001153632,206.04480368759204,233.24159436860305,257.813120552281,102.72523135948579
Green Gram,41.68551924439233,23.515399594383403,14.975943998271582,503.2104221972387,3387.041029158179,13.584552678613605,0.0,22.465997573743852,11.015710404661558,69.83180499343577
Groundnut,37.29928690010247,49.27740664642241,27.622740237000116,581.5223082216576,3404.6818398794103,18.38392867327129,0.0,41.32310116019314,29.845887871610735,120.31327151389215
Barnyard Millet,45.96855712445389,20.337892663880538,13.347507126930896,531.8146584219305,2721.8496270280857,22.05540881321138,36.84423692496372,19.058342046972346,15.610414436821952,107.93834794047488
Maize,100.78896096598508,50.11569361549084,33.38832520864447,672.1867587858483,1646.158869905145,41.34014850104987,90.07167854382597,49.51669285714805,46.31245755162198,95.8059906700288
Cotton,96.41732918407459,54.09093568052953,44.85907517875273,944.0526903970854,4154.856025438925,31.380645836900744,78.9282833237467,37.17818787448555,52.105372304598966,184.9135766499873
Green Gram,37.22114747564377,23.97679390471724,13.266276242891571,456.85596924151747,2936.825621637696,14.457339867521814,0.0,21.979539293495048,11.606526340184498,71.08633478701286
Sunflower,47.5594746663817,38.283792292608595,30.55470245078693,447.35174607998465,4083.0597341616367,13.27192866727098,44.66241654594488,31.719337683106147,28.51747715813972,104.60419729440048
Maize,99.34452393218996,59.908459032000145,46.2751144164114,520.3142242539751,1894.0038626246417,36.73438405559583,91.72356244913458,45.307667831896175,33.989529335048545,121.64332997883358
Ragi,73.44680741412438,28.769155692087008,22.724357166382198,448.6422750016889,3176.629286457983,24.445780848553216,56.584694302002376,24.748645004712532,27.198102754209025,98.11048783068438
Ragi,61.96046858761392,30.901423078832487,31.866621432130206,398.7525096998654,3532.515771974486,21.833318569621987,58.68764339482667,24.10598547079158,23.64947545515502,102.76995175123777
Cotton,81.10638951828648,48.30042747115392,74.80322226487495,720.6113370807589,4950.938347465684,36.810188920886546,76.72404156092954,51.659487449612286,57.670913734566604,149.84148928412137
Kodo Millet,40.678468366879414,19.505605690808856,36.19326725066659,331.2536174883045,3449.2735078540804,12.903190115918427,43.6595614781358,20.030038453188578,35.82940984861815,104.56235157490612
Barnyard Millet,50.21225668313592,20.787995398379323,12.455731398456619,483.5732545768634,2676.2489047688214,19.327852027699926,40.926592061935935,22.195684721776544,13.73161172054401,97.73801551690154
Chilli Pepper,106.10555217964874,56.55838936261859,70.7129940668339,808.4314106046631,5256.535754607659,21.3311868356189,101.64760841236517,54.2747935900225,66.12672081840765,153.6592979686275
Chilli Pepper,99.72213230563638,56.00256765445064,72.18448718456477,710.4952169044374,5628.039487557062,31.018443959828048,101.72594103914867,51.60928471820283,65.98552237784409,150.38140053917454
Onion,105.37090833061144,80.41301101368967,48.97136204586013,607.7489165364206,2801.3607463597205,14.103287420271961,93.04933140729663,64.84190333470713,48.84836535031004,136.95593706752197
Little Millet,30.064146633314117,20.755455324643272,11.122863953733807,420.70175103249085,2954.576030966915,15.624692167134212,27.81282008594102,21.14102957397802,9.149093049211679,81.74379098480321
Foxtail Millet,36.65942839347991,24.179077443389545,16.78467794576388,458.3133260503076,3466.405673003905,18.012239720207997,35.31585947399462,17.35659823894123,17.675294972827665,108.04206050942703
Foxtail Millet,39.31928133397379,17.371865382931922,22.174390368790608,458.18275667422773,3157.943544815195,17.919423346704285,32.980717714665985,18.725079097949358,18.018315127334574,96.75695168730688
Green Gram,40.19184578392618,25.82960965814629,13.406713023972756,377.21866724511443,2970.6752415832816,13.204170955832273,0.0,22.091033915688865,12.658449921582038,65.93197768184989
Little Millet,34.08363034596336,18.010000213579286,10.525977558417617,395.1318418232853,2972.3297386100157,15.602738781051002,28.100671884787356,18.951782590424834,8.048275927023772,78.6266030390851
Little Millet,27.130690869545973,20.944812555760755,11.484116028535965,414.2245339514264,2906.082590843054,14.998937108135031,23.623899118281763,19.08812758743966,9.794099756091068,81.15723217091882
Cotton,75.13978926122819,53.80384820979677,56.65631819782379,683.4529704485342,6073.145005320044,29.87807914550659,91.92563547325588,43.61659449930783,55.52644720479467,149.24354764499842
Foxtail Millet,44.767835424468466,18.81546693834977,20.812954954476837,378.91730216673557,3280.482019847724,15.759303771207318,33.44370797145442,16.924122875280432,15.252712205900018,95.30946798538133
Chilli Pepper,114.85563649440019,54.81029609021504,67.44815597425483,597.6910675924429,6295.077798952848,29.255137885039815,81.75559113323537,49.88711210685461,63.81846070676093,152.60012135570332
Onion,98.10879609222967,87.37320089539567,49.36225439811233,748.2250704660776,2564.647292984532,14.981866578230917,78.72845900028193,74.61814955489977,51.16837073345731,114.95085847582736
Barnyard Millet,37.923117073975114,25.047327635467113,16.01573956809868,481.7318504613634,2547.0638238368406,19.82154909416667,43.59774016302289,21.489168054399357,15.48190602063165,99.95603634470662
Sunflower,60.65682362428373,44.210115765398655,28.281383731386754,416.6694854425042,4276.094720152109,8.929957940091477,50.97667627857018,32.31649615925414,25.11618292146391,92.50968529044904
Soybean,33.320971238935506,63.64917967267214,44.58094575006582,472.533648209822,3706.88801473849,17.09527230271999,0.0,58.997084953503254,45.314536198549554,91.75941158460988
Green Gram,37.60995922123343,28.55592465424627,16.434459529316612,494.0486122851808,3227.3018056208075,11.949254561866796,0.0,23.149531031584665,12.50207786506642,79.81119015062501
Little Millet,29.025679580162475,24.60079128537034,10.475366034347212,394.14630585380655,2722.650837223319,15.495250261789451,30.933116865166845,18.561265530259067,8.237313277093849,89.57985279989161
Maize,110.8194205974085,54.9776623454154,43.26429137357539,595.5473412870366,1995.7435513256694,43.69664729542361,86.19629795350598,48.044691074771315,35.96335524744469,115.94026654778614
Kodo Millet,51.08071454516012,19.549523180877507,39.72828060046505,501.3509729189063,3722.923197916438,13.356275548966488,43.19523270869304,16.069798851292823,25.7207834547724,106.51297699987852
Groundnut,38.82413220934327,49.64200374070967,25.44637875995757,578.5782479516034,4573.960928678311,19.03536902899182,0.0,45.22398159231432,28.019776844158894,102.73646746579209
Little Millet,26.889146982075175,19.903587837025874,10.187164020486161,409.1970587157372,3316.2386028056935,17.240374153963305,29.612216922944324,16.990316614397255,8.296178521403304,85.02347560501346
Mung Bean,55.557893285659844,35.80411799530017,20.1394936976821,468.01177362779333,3149.1348239379367,13.34731020312016,0.0,22.909242574019743,20.19194727417216,68.48669228060888
Mung Bean,42.84241001138343,31.791824662669747,18.652753717933194,488.33163556182325,3933.150216619441,13.258694310417729,0.0,26.89060045490336,19.261666287786785,81.41365024111516
Onion,96.40231354210914,69.3916185113437,47.93267419438362,666.9182329278876,2710.872322136817,13.564273627657435,93.09409093394896,71.64970306869276,47.154145878434456,110.89805598359916
Maize,101.13096137820237,45.3033663106703,40.175499855042865,622.7199740550847,1861.4029164191475,34.84992389576281,90.86634698763044,38.50249690141239,38.6599712553264,102.28529089237014
Sunflower,49.51528149182961,39.48783317490155,32.84533904958461,435.7022613142587,4035.0312875814357,12.475122810752127,54.54138648599139,36.668493323067814,28.552516335266592,91.87272043081568
Groundnut,40.45848603679996,45.620502111419455,34.123600364073916,657.316528574247,4623.2144668921665,14.38896563441569,0.0,42.486683660577505,30.178273363819716,137.76179769678734
Little Millet,33.052984400530505,20.542990621651295,10.551476275239523,413.62356865601987,3117.208776278443,13.010291807533376,29.82775780787791,20.105261986369992,8.793548330338774,84.63044592658217
Groundnut,40.27819235102897,53.61294250810053,32.27371618833303,687.5464294381187,3850.8122237476696,19.25565588062492,0.0,54.47554679853284,25.66378029881115,122.8856898254026
Groundnut,41.266161306434526,50.9483043853171,25.18360473084286,573.6596429477263,4904.534430731294,17.113597066205067,0.0,44.60959912252975,32.39107132497502,124.19404934414138
Foxtail Millet,36.16916700444105,21.299923132307775,22.118961060346678,473.06099322856744,2861.6291552162184,17.564131393516924,35.113284880679494,19.255998421820184,15.467176808892669,91.46720497187364
Maize,94.19946758629958,51.19702250267689,41.99874044121174,628.3201362551565,1813.6719482248957,42.97072967343889,94.34024057412591,39.43051909952716,41.30279304467924,119.76019920993416
Mung Bean,54.88784016080773,27.741465691842826,17.24791547242129,483.01991827558163,3291.2616737225803,16.6114014193648,0.0,30.679065971856094,18.594256708420332,81.70775915409281
Tomato,167.69267097446547,199.11172892955318,263.45810055992314,763.8185935458077,2380.2372356595615,20.566239165125968,167.57304072950382,230.0941391765355,248.24289543624124,119.80157099702849
Green Gram,43.9156960274617,22.48371676822605,13.959807973702882,443.0818092452751,3676.0726514106454,13.11086571335546,0.0,23.20222028112486,13.631293703953679,68.32613413847929
Maize,89.14849473442202,45.87294735010522,51.7963777012349,674.6807748442072,1556.8066140825563,34.71016817302572,94.33679455546643,47.462691588200855,40.08575857420598,107.19548627090933
Ragi,53.12677069200648,25.909882125836525,32.122909271125465,450.40671839305384,3540.7605565728763,17.291415066688444,47.2962930488479,27.038696561579222,29.169486355754604,103.04647233304985
Maize,94.90141462235717,39.62962020117605,39.14876695407358,597.7575684120832,1733.898781740511,32.65530214227001,104.35260606585224,42.12512312425032,37.15562228089298,83.4957824665988
Kodo Millet,52.683920252854605,24.02059977667331,32.39084570714838,452.4720349949932,2972.934446480265,14.860541651851932,43.04512497813277,19.38303442308836,42.25083605357477,109.54607816628732
Mung Bean,47.45805314370966,28.017773891894073,18.266554050743093,438.7116091621199,3657.041418918617,17.334074159215586,0.0,27.600572169818804,18.965480134683066,77.74924317894842
Soybean,33.25778008896839,77.3865319593173,50.002227470937726,348.11325512460496,3855.3298320827753,14.638153400553973,0.0,79.42480826775156,48.183632727931005,90.83115308281438
Kodo Millet,43.702337652657484,21.102178153847515,33.31548303927615,479.30113088206457,3474.704357330133,16.601145031072395,44.16824717782413,17.102817170732912,32.981099396776926,104.47285152106168
Maize,104.1886474740898,54.319399108344186,43.74956459711915,586.5989675469758,1930.6806178621803,36.237420409436346,93.14831108293977,47.59661622000804,41.99416145865746,119.02835234379437
Kodo Millet,49.73492177734716,22.7443626672275,29.28248132198383,441.590868141732,3123.5478905651107,19.431264582151794,45.46840259967224,19.40477807576661,33.69357588063056,115.74554860708771
Ragi,70.54550263339003,26.77939414477408,25.98552279413063,446.0760608056583,3412.3699289400556,23.02006645769794,56.98373546631148,27.09215635008126,30.202312075554975,67.32011180057276
Tomato,162.4689458791625,265.4927861491534,234.11594027935928,660.7750005682229,2343.913652571694,24.538686605860377,169.11459603831216,179.2719806867214,250.63252252840402,135.29850049534465
Little Millet,29.450418245334223,21.302322921304626,10.315735898877357,412.2251692183262,3433.858399648618,12.916662668740381,27.280634852202027,16.957705413694942,10.291892207255417,66.22051135050158
Kodo Millet,54.42414591094265,19.51476949487894,39.47400448259419,408.6896057000188,3704.9720022569913,15.128061510438126,38.94371850934489,16.780377092606628,32.339508607705795,97.76048283977251
Green Gram,46.79982949830552,27.678857880587216,14.266889827771035,492.35897613453676,2869.5923508711876,13.517305164930852,0.0,21.520299030136776,10.982839285657098,65.43537777984858
Little Millet,31.1688011843837,17.542802968592383,10.942568548536189,434.41824193688814,3623.2139986773727,17.13192447442875,26.552417766476072,16.052854522862088,9.509118371702451,84.4837830117233
Maize,109.26605508044408,44.507245795968025,40.39324076895241,596.8303197255138,1544.038825516644,44.42024291921164,82.64339192783385,42.25694477023808,34.14939982472864,117.7130495867741
Groundnut,42.45610258903392,52.641964059338605,31.049670360344212,598.3286666773599,4479.545266116561,19.255163470042316,0.0,47.04756327621943,27.4696936059078,93.64042745479132
Tomato,206.99300094599388,210.87993071594863,252.3836049860327,730.2413837938313,2669.7856938595487,24.24488625127534,174.06993984575234,246.8330261986308,237.70633466893472,123.79387148619334
Little Millet,31.77595405537366,21.790017336120243,10.602466095700901,441.6740857499212,2996.048103443302,14.714207448504483,22.252878880354878,19.149211683296215,9.154965683016142,84.42272473071847
Little Millet,33.64439117068316,18.804862728466066,8.18796109887038,425.62134366524134,2639.6089950696496,16.037821717282633,30.6042387691773,19.133549781117615,9.964270171698741,102.170417408902
Ragi,61.49585157385037,33.135265422254264,30.434663499290675,451.075636947823,3087.5474445716054,25.43950938943064,50.49864233731899,31.137392856630914,29.39961954647304,81.70659133938156
Cotton,68.10451221978306,43.00740175967408,69.10168073825187,908.0908730608984,3367.2855860566897,30.24773186659743,83.55641621716242,44.916783352231285,59.93035599875572,159.00875606243045
Mung Bean,49.66928357563167,28.04072501594899,22.379030085330083,558.5560315516964,3695.402086164529,14.759443499126327,0.0,23.552713029246064,20.003303754372965,83.08238482146858
Chilli Pepper,111.0467217495071,55.508723192275575,75.25200837056664,741.9462362979076,5198.394980018726,24.02709420728508,100.93079872539447,51.114709787708655,69.14291785432066,148.99676192314294
Sunflower,69.32496252428865,43.4159039062089,31.24459650108573,523.1644265059053,4017.4058674573866,12.669767417422207,41.087419572681334,34.932213147348726,28.675701417766987,88.48985916380494
Tomato,187.05369183339926,255.4748130833498,239.51711136670696,768.6758757273393,2907.0373864392145,26.889812979109486,183.7196358857701,246.98528914994583,248.63185499391128,107.06551076437529
Little Millet,31.286371919816172,19.317784194902565,9.83353087176477,408.4751471460729,2731.3331719360995,16.494012989083004,27.779365613180207,18.134597282259545,10.073246903128323,83.97903403270335
Mung Bean,48.22969226566455,27.40840630238087,15.969588023289171,437.42930637578866,3755.469022509006,15.473012788350982,0.0,22.01693498462476,17.287531883815205,85.25454604711562
Foxtail Millet,39.29290334753687,16.902763402272505,19.01769250571579,437.1806027983648,2809.143377355582,17.565304597432597,35.777648880503534,18.862994732554917,19.57413073343854,88.82723034494146
Mung Bean,43.7161932755218,31.75647223124885,17.170048256247902,435.00528603518376,3797.8742249072147,17.250857053444,0.0,23.71303047872898,16.73000263479915,82.56001460433784
Cotton,68.58896862174873,53.90681111181255,54.920122506801825,798.0274175414805,3651.404886560591,33.62169346044773,66.10604589652348,34.55119612196185,59.03431570028338,186.25855262546517
Soybean,30.521883449057125,62.72648503525753,50.082746994545566,385.91777569152254,4237.042188871971,14.41031821620014,0.0,68.81518989269193,43.23314283757028,103.30810925259757
Sunflower,62.24088712639296,37.164859679013844,31.301642552700695,368.66068713246443,4017.172898085765,13.61361134412256,55.518697184109314,42.21893785691156,27.261512914023907,110.02650912987828
Barnyard Millet,34.774626926292896,23.90034201405326,13.66151191471733,520.1044129101471,2438.372831504904,20.581705600353413,36.36539881703425,18.569903634066748,14.618780408953043,100.48095249783132
Tomato,227.63567794903878,296.82551558938644,198.90434262694708,819.9217563799709,2326.753950667125,27.00187005330825,202.28828293163576,209.8291703262573,187.39647672263752,130.02520905859038
Groundnut,35.59083140065431,53.40679755221474,31.225821923105304,581.531491731667,3847.793964652163,16.40397433988978,0.0,50.53041226120078,26.215538308319374,115.04225373906633
Maize,86.18004677406809,51.24950854558864,36.00098879564747,552.9886689518771,1926.2260006518109,40.72643626501404,93.86662446570307,51.14316942851437,41.28521365245502,126.7077523959793
Tomato,238.78385138198934,214.97492904609788,279.2915577945138,722.5998035240647,2350.15837653992,22.224991070285185,223.3808756893284,235.09430733540307,230.48945005339345,130.64078831465451
Green Gram,41.220426932962916,22.725997309516778,15.01218076836691,429.58162742227523,3407.7532128976313,13.984611509670605,0.0,19.52823593398921,13.838279899853454,68.65390676179642
Chilli Pepper,93.31108933661153,64.5034750051306,67.08663916580322,620.8951462671749,5729.992285202512,28.14287304215643,94.64664912983777,55.93564953833195,60.248784207849425,161.3688277488543
Kodo Millet,48.96970049755203,22.47286837386565,36.2650310392727,478.4835442770364,3559.009827514283,15.608713318101238,40.33046884152235,19.721415976446742,31.90822075159306,87.76684137522145
Cotton,84.04323418744798,50.979226235053424,64.17012417052933,683.0220208248127,3972.482796198825,39.014077197381646,77.48506235084506,47.40030383056903,50.60895262019546,144.3042048267373
Foxtail Millet,47.770672496646014,19.031885961344404,15.878602970672173,476.0553465067169,3283.7266409785916,17.453232393264404,33.46186507149722,17.21293307032014,19.53036966083622,90.68262105779269
Foxtail Millet,43.98628204231779,19.067009241543605,21.280959590401647,441.4273602300985,2976.425641236276,15.934155498331798,36.30675401868204,12.615955252378697,17.66358691530843,79.51050418470616
Foxtail Millet,41.05719128790173,21.450398945346368,18.407967869568246,424.8151789597215,2695.8778124005003,17.3760239494258,39.98466065588336,17.79469348972976,19.51126838220097,85.79609950030584
Onion,97.29840007617337,84.75141387538116,44.477943612442076,710.0580798079862,2849.3174476476343,14.260867183208882,82.4750370370836,58.42953821508283,48.077776403642844,140.55201255406283
Tomato,206.3880246719116,253.23293995375317,260.37662737339963,701.6965488215407,2788.007850702379,29.555422373489268,151.1518293925453,202.04124609305228,230.99090918456088,116.92138823336552
Ragi,61.58412048800202,33.8170605003203,32.197476308339404,462.99256482712605,2670.4360204069453,19.88789815038518,54.32510086522352,27.252105410546957,24.835429570913014,117.910928417995
Cotton,81.39567435869363,45.81855940637306,61.93480140601048,782.1546371615407,4813.52890915433,38.46175973743417,82.41510420258554,46.431472752236814,58.435054836294334,154.83598358210503
Kodo Millet,39.62721254746436,23.280937850640274,36.755893902704,470.2794999900595,3062.171295852707,16.751698195419817,44.569801984435635,19.39673223292948,28.830159520942345,102.54389217823324
Green Gram,35.69401092636143,25.553215304326333,14.902308785383333,463.7642424793213,3118.9342940304173,13.1906336695867,0.0,22.417333248678858,10.578834058777055,71.38128445430415
Tomato,169.61307849046315,179.19611004723578,238.72102853977503,791.380559993319,2800.0654374347073,23.842096594786504,172.59432107191196,256.5397168878822,186.99594090700532,115.33775069780388
Soybean,29.57397716091142,64.68803508273653,53.201985924558386,405.9588779730884,3117.2549989391173,13.766293630726064,0.0,74.9811554564502,49.53202618744679,97.88724744849686
Mung Bean,49.32599564246395,27.880318263499582,20.53334552756664,454.649592080867,3562.940877838267,15.731120890357264,0.0,25.29822660102412,14.066465674797168,83.57877544815292
Barnyard Millet,45.87215570625701,24.6339432320195,12.942489454154302,464.5279498786227,2719.206365154803,18.432492957751144,46.939746303347235,18.286455812346414,13.222234508718387,107.14608483183126
Green Gram,41.86476136938848,20.613644740334323,13.386437235670014,425.7828449456972,3792.3731014229465,13.209323251155793,0.0,20.610733588092337,13.072859516789753,66.52302423248715
Onion,113.70409693983866,91.43566241635206,57.3222715613365,613.4967842007368,3596.9565220012673,15.52641375734356,104.6374236510177,68.38113878041133,45.59659533323475,123.28832823206503
Ragi,57.61953012603376,29.20267291063717,30.00843154705837,521.0452609475514,2698.3335059757533,21.088122603080347,45.529148697270045,27.97825983858601,27.59691649739357,96.92842507289274
Cotton,79.24433028446398,52.09804986012059,54.8167022364614,902.35719453262,4968.776098826484,37.042405060541604,74.0286206485242,47.609357783828095,52.04140161927084,173.6888905443314
Little Millet,29.46534155884429,17.27150448956418,8.230541404683406,375.01453429303547,2941.043364171785,16.423760559641508,29.30133194944677,17.988576442068897,8.59124827245637,87.88661575408436
Cotton,91.96881786740448,47.620056988068164,54.957174385884414,782.0203503588012,3990.298926655397,36.205245192507846,72.19753441301873,42.71727865232784,52.67414223668631,158.30045609852783
Little Millet,29.525208355788028,19.948357629903285,10.433885480001644,426.87546299806223,2670.2811538285055,13.781872602084652,24.378968823579626,20.54240532286456,8.891756468817718,85.13709900958268
Foxtail Millet,43.806199082296175,17.957675084879398,20.946943798070457,437.9561509095543,3127.124014494915,14.170990643367308,35.64326051913143,16.91492281958887,18.77807331114148,99.46541977999792
Kodo Millet,42.56766374727535,20.11207605902734,31.665175623801062,488.5798844502278,2901.723921133994,14.922564518330738,47.70262059119039,20.73924070867866,36.735303590226465,114.61887385406487
Green Gram,42.69252808275885,19.07436879983547,14.353034290665805,396.6268845870264,3394.7014622317415,13.928614616635748,0.0,21.62673005068131,11.032364763436439,60.58091619926524
Tomato,198.43522815313472,247.77192176166915,257.8441480827097,840.8017930316927,2769.7783259984817,23.55274741915892,156.71125076752043,201.6152138947914,213.05356077760828,115.59922142353177
Soybean,25.59964442815297,66.49018497180055,54.87656229238989,420.62512353775827,3842.4477392098124,15.783213818900904,0.0,62.84987004187088,43.333064093147925,113.3057490403904
Foxtail Millet,39.78007542679641,19.06835584216078,17.9323710596385,450.56146722009606,2749.4241622176064,16.13761628321352,36.156707318729204,20.894949849699696,17.33971020136726,109.22887714179922
Foxtail Millet,32.655712049989845,18.43101871351578,22.28921256410018,459.4370984638815,3150.555393970941,18.977091032287216,41.29049713449919,18.531769115816793,19.19420591247272,88.11965794544577
Sunflower,61.701540069136996,49.98727136142598,29.585844450082867,485.7180216250706,4273.468968566767,11.933463165463449,61.38271445566705,31.43229873272812,24.49391154709985,107.65809491326218
Tomato,205.67502047323003,225.30316647748128,228.8287258468659,843.72141789725,2694.837250976333,24.90245120155614,172.47762817621398,183.40641891843833,205.3703943702579,142.9370290456767
Barnyard Millet,43.740170838056706,25.93648878890117,16.750331813534785,525.4768147717966,3151.6724177207234,19.161676116332057,35.32999856261189,20.64310102609495,13.920073375861143,102.9239679060849
Mung Bean,50.98152208462178,27.606558754987994,21.256764072075246,488.02463156175276,3126.327802289658,14.580647543600186,0.0,29.79894643943199,21.422806659204607,76.83614530420904
Groundnut,33.63142588882269,54.370884586191615,31.121305284280485,666.1174018438454,3553.722679804394,18.912842081181484,0.0,45.64704604466488,27.375153024293507,115.97968720228143
Soybean,29.285668691063837,70.32201923077292,45.47692812503117,446.9102738106978,3732.8958882921224,17.911826154695625,0.0,62.54294865638159,48.08779583587019,106.4648953772577
Kodo Millet,49.38234045565116,23.723882750804044,33.26283002464985,402.16906428960965,3386.865598361003,13.762431191563243,49.86163208734746,20.45318398298562,39.299652123667684,93.5857400460201
Ragi,51.66655097382535,28.21468968405683,29.151339838441125,422.1417268567256,3189.9160561846325,22.604432186041958,60.87927744401326,27.246208339378214,26.426550506453715,104.63913117117441
Green Gram,39.51561324613682,19.983053280583796,14.379947373396776,497.5736849543212,2884.408164389594,14.844123692309406,0.0,24.65425634191312,12.227476627721558,63.050643769737256
Groundnut,42.12802479528777,51.808305306235084,35.28356437460212,599.9811796432936,3703.6128673232633,18.809053043098153,0.0,40.433582280663664,26.98790425325684,114.58090641911598
Groundnut,44.95605196806386,63.421728712116554,27.055064789474333,536.4887969974463,4586.993955883281,16.64295564714004,0.0,47.0940577808699,27.932863553005703,114.85398687973857
Onion,106.57364963389571,69.83673004816455,59.85432135358899,648.7345345599887,2748.687170431509,13.38091131435097,97.52695847401911,73.71957158054218,48.621854271645496,135.43803742886317
Tomato,220.21404329172222,268.72609861315095,261.5503327482321,737.2329831306192,2931.8259812654896,25.55214718114865,170.73073333222757,250.0347417634487,232.20934876488266,124.19757272704346
Maize,88.09800971904488,55.43678412857982,43.27250914499273,473.5889765185314,1682.243948722378,44.16944184997123,73.5576430816995,49.24605096855335,37.46335436451385,124.7431082736739
