Crop,Crop_Year,Season,State,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Yield,NPK_Ratio,Pesticide_Ratio,Rainfall_Per_Area
39,2028,1,2,131753.44278082234,101941.00447695915,1476.9325364353851,18370331.993613947,36454.67736561975,0.7737255461820645,139.42961645544096,0.2766886131868577,0.011209821202868508
39,2028,4,12,139703.38579741155,118663.37531788337,1523.6728249765067,18568287.824291896,37052.45784726251,0.8493951284041248,132.91222484198326,0.26522233255673194,0.010906484594339285
39,2028,1,12,140352.28626028603,116564.36117118743,1390.1043112406537,18307881.370591845,39104.920714126354,0.830512735325284,130.44234517590633,0.2786197628559147,0.009904393781392904
39,2028,4,13,125572.17930469912,111518.33260111274,1379.165172679724,18708998.53022641,39247.723942055156,0.8880815258490902,148.9899963018822,0.3125511093251086,0.01098304720294134
39,2028,1,13,139188.14698796123,106240.45648879958,1391.2335113101394,19202194.54831462,36951.34603288464,0.7632866647616813,137.95854721721003,0.26547767775140124,0.009995344728818547
39,2028,4,17,130239.03751398878,108435.678173615,1500.4391229145492,18260172.86230696,38013.21243595348,0.8325896769773663,140.20506609122984,0.2918726455719587,0.011520655799943156
39,2028,1,17,123155.08481699912,96460.99400198594,1466.1603268198662,19373422.94436349,39452.17254716754,0.7832481634462843,157.30916001682922,0.32034546203099157,0.011904992221786785
39,2028,4,29,139821.8515449915,117388.04197622201,1491.7247659998125,19256343.71715494,38089.78009762942,0.8395543377456219,137.72056015835753,0.27241650483632013,0.010668752770162031
39,2028,1,29,139395.1231353122,124608.82332361052,1497.3912283679829,19098003.830437593,39906.316856825855,0.8939252717087636,137.00625531855212,0.28628201589296925,0.010742063242158413
39,2029,4,2,144299.9818977461,113765.5387625456,1532.3672264883373,18313515.74405274,36845.454705228236,0.7883960709237108,126.91280694012887,0.2553392884784814,0.010619316831059647
39,2029,1,2,140495.18374914382,116765.0977555353,1574.7195203167173,18429223.727393404,39064.65114656739,0.8310968008983217,131.17334869143306,0.27804975305287255,0.011208352331339712
39,2029,4,12,146925.93595963775,130658.6698551665,1616.9058480877939,19513550.164142266,37708.85909337287,0.8892825422671458,132.81215489076664,0.25665216183296546,0.011004904188815081
39,2029,1,12,143336.91466811526,121019.87286733506,1511.3427322559355,18389276.90447607,40239.3174653222,0.8443035986057502,128.29407516587693,0.2807324097807812,0.010543988167704908
39,2029,4,13,149872.2398966152,116954.6111014222,1600.147335484636,19959377.550479725,40426.360039128376,0.7803620682662764,133.17594748866162,0.2697388126514641,0.010676742648194548
39,2029,1,13,129685.9102334934,112003.69625563767,1434.340634924648,19696966.91457725,40171.33021610762,0.8636535461252519,151.88208864874977,0.30975863255908853,0.011060111559861707
39,2029,4,17,133942.98884270515,105918.56138607857,1523.7517751102548,18947215.284190804,38972.61225643517,0.7907734648990338,141.45731290527877,0.2909641825463693,0.011376121947671783
39,2029,1,17,125625.41532567998,107343.208415912,1492.5296081217123,18520006.95446341,40163.13287998843,0.8544704758796464,147.42245354135443,0.31970547341767397,0.011880793422671485
39,2029,4,29,133237.7532486805,102743.23513752695,1551.5536770242225,19481433.601765588,39234.930018818115,0.7711270464442814,146.21556673508766,0.2944730683471404,0.01164500030354263
39,2029,1,29,131873.20165692738,118291.86698278328,1467.4720160240174,18257970.66799549,38590.50199198548,0.8970121715139941,138.4509546942996,0.2926333895523367,0.011127901632673602
39,2030,4,2,146437.45048815923,125009.38831961836,1497.3961435290448,19971827.562568124,40356.61118937247,0.8536708874873951,136.38469869552273,0.27558941414809496,0.010225499956038381
39,2030,1,2,139609.47958879865,122038.05530439629,1610.2262405021165,19523801.772614695,38888.25760901031,0.8741387451901068,139.8458172763016,0.27855026552316187,0.011533788717247754
39,2030,4,12,136476.45517238343,118610.2409343693,1341.997336321804,18946123.38811873,39338.50934612149,0.8690894028904304,138.82338432799912,0.28824392673764143,0.009833178438190872
39,2030,1,12,132933.37268416918,119466.67987365522,1606.1235911601611,18668030.71335345,37320.472780545875,0.8986959215838981,140.43148335449249,0.280745700097552,0.012082169877507605
39,2030,4,13,145665.55789379534,133917.72256354152,1491.9275901636477,18841727.35224028,39668.906691813965,0.9193506309925429,129.34922726192949,0.27232866344930035,0.010242143796623571
39,2030,1,13,143566.49903818237,133860.07048153804,1366.6413222723188,19814380.103165653,37394.46463773072,0.9323907135601123,138.01534644858825,0.2604679008560726,0.009519221625017494
39,2030,4,17,141552.51003040056,133978.28334668925,1519.7822174754283,19234004.844525512,37082.23095858254,0.9464917529043843,135.8789387796424,0.2619680212708243,0.010736526093031003
39,2030,1,17,129085.11367253886,116004.5058858786,1467.0833214761467,20008417.871085033,38261.80476492962,0.8986667988700623,155.001744986971,0.2964075692104326,0.011365240187166904
39,2030,4,29,136755.62346240887,119826.8361988522,1374.0047908690133,19646366.683067694,39927.30697916247,0.8762113993198237,143.6603935228159,0.291960988281682,0.010047153865279239
39,2030,1,29,137517.47071797913,129735.8247602093,1409.9929882188915,18665840.876487512,39761.74879236172,0.9434134010962983,135.73432363926634,0.2891396168411585,0.010253191691625172
40,2025,4,2,909522.5273447416,2008469.7787164007,1757.0039802083168,114907710.01826519,217781.54199253465,2.2082683147826185,126.33849801799472,0.2394460119952451,0.0019317872041473352
40,2025,1,2,837256.2923863719,1913348.1713391778,1734.5609854855675,109276434.38309467,222032.462110824,2.2852598287266352,130.51730441061463,0.2651905564997078,0.0020717204531741076
40,2025,4,12,908875.7520468535,2137969.0370449345,1782.1471620803375,109116014.43787627,230432.60384710133,2.3523226714213408,120.05602987222308,0.2535358692628234,0.001960825952355769
40,2025,1,12,904890.9463031619,2188212.123635087,1617.080831947585,113433094.82342479,219806.5265376805,2.4182053457102217,125.35554177754118,0.24290941072587505,0.0017870449898454625
40,2025,4,13,852316.5905546458,1758680.7096639008,1814.4382451338447,109933819.8046294,220761.1593027727,2.063412503233614,128.9823769980705,0.25901309648227333,0.0021288313113242315
40,2025,1,13,768976.1641881946,1617454.2042171468,1548.6880374802456,107602917.85094589,234208.77422660473,2.1033866581868472,139.93010819072904,0.30457221580314925,0.0020139610427524633
40,2025,4,17,794936.9991003452,1830598.7718716105,1702.2444206970144,108905134.13523489,232372.65429960465,2.302822455041539,136.9984467429321,0.29231581189778305,0.0021413576454781917
40,2025,1,17,895389.2776589827,1848824.5682369487,1618.6137400135665,105816475.33793971,224061.20499569795,2.0648276837430375,118.17929695852456,0.2502388744050091,0.0018077207091930696
40,2025,4,29,907149.4614621794,2030292.7451220106,1622.8813983796406,107741902.62660101,221841.95862315965,2.2381016925805195,118.76973663517184,0.24454841020969795,0.0017889900918464042
40,2025,1,29,908577.1068043106,2116924.1362536284,1811.6971360638854,112945801.74752419,221743.48238493063,2.329933387491318,124.31064012253444,0.24405576667549667,0.001993993820112935
40,2026,4,2,902526.2699608977,2171942.821423411,1527.920379592623,113630730.09390129,221756.81766302208,2.4065147948740715,125.90296136069743,0.2457067733581093,0.0016929372921841053
40,2026,1,2,769095.5885090238,1840764.4328336425,1773.5637479197055,107698111.43294068,231163.98813279517,2.3934143692101606,140.03215340465712,0.300566004520884,0.002306038123762943
40,2026,4,12,910207.5222648127,2237282.5345973345,1614.0132179869556,108964215.48461935,215535.8723210749,2.4579916995526947,119.71359587700448,0.23679860586602317,0.0017732365186028203
40,2026,1,12,867296.0482094898,1785997.199343849,1825.2860148204036,108583482.54202117,225794.27521300915,2.0592705374721745,125.19771393653754,0.26034279261292104,0.002104570888554905
40,2026,4,13,809420.7322685894,1794238.3325611139,1802.0920686074103,109131205.76695451,221861.29492449452,2.21669431116787,134.82630406697018,0.2740988537601165,0.0022263972205859234
40,2026,1,13,803700.1511527684,1886367.8078914226,1557.8284910155044,115153414.07106468,222938.33725704832,2.3471039605825075,143.2790747966105,0.27738994068531897,0.0019383205151586318
40,2026,4,17,828348.6002337928,1787585.9779336064,1585.5221414495684,117012154.50483567,224512.1783862185,2.1580117083907413,141.25955482004824,0.271035863793157,0.0019140759590854275
40,2026,1,17,899626.2104301398,2102884.3245626763,1624.4586797652023,111054816.37854128,219985.38487596458,2.337508956700162,123.44551002514973,0.244529763945831,0.0018057040367782272
40,2026,4,29,745854.3752136488,1705877.866626373,1832.386732248761,114954334.49697845,219021.17280840082,2.2871460211488697,154.12436839838873,0.2936513883768029,0.002456762061258777
40,2026,1,29,866835.5675901481,1854284.3716314046,1661.2291280514708,115657605.77818622,220719.64752679647,2.1391420021982026,133.42508095245896,0.2546268932415978,0.0019164293554194847
40,2027,4,2,769606.2876462823,1670281.5477993777,1680.9264564548466,115754094.31485109,230430.81207198027,2.1703065250514864,150.40689788133938,0.29941388963533033,0.0021841381540627625
40,2027,1,2,793539.2140270437,1914400.0415434092,1796.6122140914406,109956327.73270513,224252.22345873358,2.412483224147467,138.5644537649249,0.282597532037139,0.002264049693239498
40,2027,4,12,890154.1218717782,2056547.236917412,1676.6119318129458,118335229.44078529,217878.14573403893,2.3103271516543584,132.93791101248289,0.24476451929009108,0.0018835074630530696
40,2027,1,12,831282.5232889905,2008196.5604403156,1651.9898792600554,116926832.27752271,220436.9101106015,2.415781042159812,140.65835501376682,0.26517688503595294,0.0019872784919426857
40,2027,4,13,898049.9125660763,2039626.377185833,1786.0290256719375,117708725.57290763,221418.18914857908,2.2711726248687345,131.07147378542496,0.24655443539424396,0.0019887859245691156
40,2027,1,13,780005.8903288373,1957311.0129708445,1725.6944662366604,117943807.94871426,223905.7787914116,2.50935414365355,151.20886830609848,0.2870565229924311,0.0022124120953870446
40,2027,4,17,856816.9369549734,1849768.4844019392,1593.0502963509143,112650009.27646576,227468.6540120411,2.158884126375698,131.47500290646755,0.26548104291733304,0.0018592656466530969
40,2027,1,17,860651.2580154954,1892489.2564101329,1638.997698651763,116835759.97715823,231577.23373421593,2.198903724109888,135.75273246745743,0.2690720911373449,0.0019043691430033953
40,2027,4,29,895289.7343714731,1931360.258223213,1568.0011889344298,111221834.9310419,228185.78149109017,2.157246066916092,124.22999020437086,0.2548736713163422,0.001751389666089744
40,2027,1,29,902577.6175403346,1875810.2271674883,1705.3002123243323,111421120.37065518,232654.47592231844,2.078281347458366,123.44768827117072,0.2577667243248712,0.0018893668302694482
40,2028,4,2,903178.7333115141,2279335.031754917,1643.6941800563393,111568849.59019578,224423.41223127602,2.5236810253466793,123.52909283096983,0.24848172787287104,0.001819899117896319
40,2028,1,2,791393.7959530164,1785426.177772736,1582.643121401773,110570461.0416394,232440.9534617962,2.2560527854816965,139.71610796934246,0.2937108613315384,0.001999817448020191
40,2028,4,12,757955.2150934355,1879593.3574968355,1514.2285185372168,115484560.1037793,226850.89067847573,2.479821129359381,152.36330300800577,0.299293264511032,0.001997780988089848
40,2028,1,12,842512.0267447989,1961732.817911875,1822.3126596237323,119841443.29530331,220942.7762374228,2.3284330141747565,142.2430060237038,0.26224287514455563,0.0021629515090301732
40,2028,4,13,751546.7942316387,1646906.7948335335,1513.0385347750807,115402349.80672763,231076.7521213074,2.1913562900860843,153.55311298308698,0.30746821607768826,0.0020132326375258787
40,2028,1,13,887050.4562347133,2173158.9867570894,1539.0874368042937,115423441.14512062,221598.099283705,2.449870772832422,130.12049126840154,0.2498145372973803,0.0017350618851348085
40,2028,4,17,861877.8525499611,1899682.6858925913,1640.2324392073904,118467423.74522145,241690.4047066103,2.2041205494167992,137.4526835731101,0.28042303673489516,0.0019030915278244835
40,2028,1,17,884360.635810103,2160867.9316376545,1786.9033376300367,112232558.03320277,228041.38145405662,2.443423920218056,126.90813395419178,0.25786016724406025,0.002020559560515915
40,2028,4,29,760892.0329170695,1890118.8295816847,1682.3383286698472,109065866.50554171,229594.69763541906,2.4840828235977743,143.33947759632926,0.30174412098285547,0.0022110079431640036
40,2028,1,29,783367.8266868406,1677119.949151618,1601.8965868076823,115215693.1454962,226051.50044441863,2.140909917432777,147.07738717428188,0.2885636769134062,0.002044884321561571
40,2029,4,2,793532.7584354558,2045629.532922328,1672.0137026170812,120888432.69800982,230138.4893819046,2.5778766045595014,152.342082179891,0.2900176293107924,0.0021070506350785757
40,2029,1,2,807586.5604846411,1799316.500868389,1783.4876323678052,118626429.65240285,236166.54583948402,2.2280168949178654,146.890049261362,0.2924349628821931,0.002208416682042747
40,2029,4,12,861762.4290695342,1884986.0529050515,1798.1526751248834,114045608.27659847,243914.57574764435,2.1873616083963148,132.33996334666884,0.2830415524276277,0.0020865990607949717
40,2029,1,12,751020.608069814,1895663.18078101,1695.112206001279,120182106.64819084,223335.68712868632,2.524116063410062,160.0250450611055,0.29737624337989577,0.002257078151767179
40,2029,4,13,815443.6788931069,2128279.8127607573,1551.6484004312797,121174404.87531853,240536.53543774033,2.609965430904695,148.59935518759815,0.29497627078825056,0.0019028271854869315
40,2029,1,13,846017.2029749303,1894032.2626233893,1722.6013343987263,114320178.48146519,223607.7762234473,2.2387632969675137,135.1274868637072,0.2643064176912173,0.0020361303864051233
40,2029,4,17,833251.2931140754,1982737.3245613237,1685.0779711725388,119882697.11415534,231384.99151788425,2.3795190489909976,143.87340062338544,0.27768932785347233,0.0020222926566065887
40,2029,1,17,823745.5904022465,1820884.1662473553,1684.0649479671115,116228475.52173187,229744.8613758553,2.2104933701170917,141.0975389440032,0.27890269040914406,0.0020443993480374918
40,2029,4,29,897264.4833518742,2203870.3218810926,1781.9956329858353,119632431.56014894,232167.5754788929,2.4562103624654625,133.3301760850301,0.258750435113172,0.001986031617265076
40,2029,1,29,869786.0492669103,1997794.4613542268,1791.80089047212,111795547.10588948,234658.70220546925,2.2968803225092493,128.53223755441368,0.2697889928255906,0.0020600478611749636
40,2030,4,2,792876.3386048395,2093874.8159370187,1708.668126224811,118328535.53522812,230036.0676874863,2.6408592538168576,149.23958475471886,0.290128556607279,0.002155024740972112
40,2030,1,2,832682.9950082665,2198997.4789568367,1660.5541924257675,117776837.87572461,229054.75615440845,2.640857916084867,141.44258809387043,0.2750803817629715,0.001994221333184884
40,2030,4,12,761063.2591867342,1927476.913883359,1559.3284913404605,115140557.20389216,242183.26639996568,2.5326106478232107,151.2890759263959,0.3182169990162982,0.0020488815778687644
40,2030,1,12,763735.5927649132,1680989.0051008817,1580.5399827028077,111321428.0170922,227776.74338931602,2.201009120205178,145.75912013486354,0.298240314510821,0.0020694858242508497
40,2030,4,13,815494.2436317042,1907598.2411446436,1536.0510315439599,114910403.6336161,242438.2439285986,2.339192773022391,140.90890834725775,0.2972899512434685,0.0018835829235327815
40,2030,1,13,910339.7653069053,2313741.510453777,1826.7037494120716,122078955.15419014,232819.88678869445,2.541624126101686,134.10262827861126,0.25575054025043414,0.0020066175498729645
40,2030,4,17,857271.7938618918,1959608.145700727,1640.2657671675072,121852954.24502458,230070.28054831794,2.285865649297711,142.14039831649393,0.26837495668892,0.0019133555762733483
40,2030,1,17,860037.9537153437,2181909.76168269,1697.131384471334,121418644.6682803,239644.37957614593,2.5369924109242983,141.178240034355,0.2786439581426469,0.0019733214995219296
40,2030,4,29,830505.6994147872,2223505.788307562,1520.2642764238888,117546655.0982199,234469.05785122185,2.6772914260243454,141.53624132988938,0.282320829365096,0.0018305284087696658
40,2030,1,29,884286.7271597454,1960965.006895704,1744.009226557265,113805757.0822736,227299.11687934192,2.2175669346459137,128.697800822826,0.25704232563730495,0.0019722214220707305
43,2025,4,2,46885.906974418904,29884.057712410624,1562.0754952568464,5795547.136595522,12389.614767612913,0.6373782580065148,123.60957717545254,0.26425029538988604,0.033316525072429964
43,2025,1,2,47972.00161573992,26544.94050239729,1490.9116193492832,6078592.092763136,11572.578979328753,0.5533423582160417,126.71124589407816,0.24123610834557538,0.031078786982699207
43,2025,4,12,43013.648264863725,24845.663212972322,1381.9217133630448,5780271.615942286,11787.798971765047,0.5776227828893052,134.3822681663573,0.27404787659906704,0.032127516941916456
43,2025,1,12,44396.63135327234,26983.601037969253,1437.350775692267,5963431.7151729455,12332.449995708394,0.6077848750112518,134.32171616176907,0.2777789579929335,0.03237522154000822
43,2025,4,13,44337.35152056011,25284.77827206358,1433.8548465747142,5746763.399467623,11932.485123675142,0.5702816565472687,129.61449437959178,0.2691294070224698,0.03233965939327268
43,2025,1,13,48220.71104268397,27610.2400820921,1533.7399232828789,6054458.632869681,12595.751415295364,0.5725805257755757,125.55722431198495,0.26121040405534185,0.03180666336349217
43,2025,4,17,43785.21280826243,26329.147429296518,1381.7188345233474,5964849.013681363,12641.637141926756,0.6013250990601126,136.22975957206663,0.28871932625485,0.03155674589441785
43,2025,1,17,41082.03761696467,22783.91303106394,1300.490189958528,6333454.669698085,11728.717833961318,0.5545954960533752,154.1660306323927,0.28549503662199044,0.0316559320178777
43,2025,4,29,46007.73584003468,26268.916741473768,1309.1559184850223,6082206.887254913,11639.89129239692,0.5709673875890948,132.1996567795093,0.25299856817270727,0.028455125960487507
43,2025,1,29,48441.28384008555,30936.32815727333,1494.8863225001123,6304835.376797665,12652.809130129455,0.6386355956089106,130.15417588045764,0.2611988809359168,0.030859758536438336
43,2026,4,2,46002.54441854914,27817.874294278197,1566.375577131231,5845263.372286701,12352.877377642755,0.6047029494973212,127.06391453273123,0.2685259594610995,0.03404975957155181
43,2026,1,2,45836.912792369185,29598.202952703356,1429.8780164682414,5973685.493364823,12159.116766536079,0.6457285438654322,130.32477820712452,0.2652691035631941,0.0311949023038542
43,2026,4,12,41278.56094693183,27689.4277673236,1453.184170935713,6395343.223797772,11990.56204298116,0.6707944059125858,154.93135121691125,0.29047916806974833,0.035204332166616524
43,2026,1,12,48532.69068798479,33141.23476752304,1322.1434477624114,6275003.759347884,12685.332691491616,0.6828641539902877,129.29437190469605,0.26137707412608213,0.027242327367803115
43,2026,4,13,41789.39611007617,24249.110683569616,1534.718233241137,6342957.89716559,11774.087338982928,0.5802694688311785,151.7839090198336,0.28174820492665564,0.036725063678799824
43,2026,1,13,45817.52034236698,28503.066045127554,1441.0337902692825,6389482.3985890895,12070.564322302649,0.6220997084115674,139.45500216607755,0.2634486596416944,0.031451588377138205
43,2026,4,17,45747.688620209665,25975.767996559356,1572.2602329823544,6246039.985041487,12669.022919359179,0.5678050362763947,136.53236203680493,0.27693252493116044,0.0343680802331899
43,2026,1,17,46079.730630071106,30599.50397930827,1357.940311019676,6164130.385427176,12359.527039130255,0.6640556175330457,133.7709726411581,0.26822047069573296,0.0294693630464389
43,2026,4,29,48458.99292743147,27852.57183557655,1482.5750036735735,5936460.363510602,11949.929398995875,0.5747657999679535,122.50482325129201,0.24659879781016472,0.03059442456622584
43,2026,1,29,46022.71376610779,28039.273041298227,1430.6221982073682,6368836.572359704,12511.41188949506,0.6092485806855442,138.38463774054685,0.27185298009759606,0.031085133429504808
43,2027,4,2,41503.914121425194,28582.876887995135,1541.342200363738,5949143.570774991,12330.450076700856,0.688679067819294,143.3393379084677,0.29709125844436,0.03713727326666919
43,2027,1,2,42551.54006225446,28059.0466003401,1457.7331998114382,6372278.200103945,12343.385509067857,0.6594131859690316,149.75434944965724,0.29008081707522293,0.03425805970074693
43,2027,4,12,41386.34300221146,28635.425460694507,1326.4117085039534,5947944.787608368,12139.823082919185,0.6919051886068887,143.7175733862386,0.2933292048120922,0.03204950262054024
43,2027,1,12,45948.36805077716,28852.329286873923,1542.270922523844,6136848.012608448,12377.218710426803,0.6279293587748199,133.55965125522343,0.26937232453498333,0.03356530357769167
43,2027,4,13,41288.85679950841,27922.48420467618,1366.8556205036866,6016473.243023727,12149.35949689317,0.6762716715617234,145.71663420565716,0.2942527461074636,0.03310470975597369
43,2027,1,13,43948.48483766698,27797.57733041301,1557.996230039861,6428370.192954264,12851.816997195618,0.6325036558845939,146.27057603234348,0.2924291257063018,0.03545051065570632
43,2027,4,17,47572.211776096265,29309.86603068353,1374.212139065221,6228022.859739151,11904.43949360009,0.616113166413905,130.91724406365654,0.2502393529573444,0.02888686667614065
43,2027,1,17,45924.59723586126,29016.775963839744,1567.6149960217967,6149940.843022793,12327.466091387576,0.6318351757080046,133.9138765101781,0.26842839857855944,0.03413453988438442
43,2027,4,29,43373.16134524543,29191.631660174855,1422.4438203863617,6066321.1844912935,11992.227341776208,0.6730344469892979,139.86347769774184,0.2764895841075416,0.032795484033637086
43,2027,1,29,48228.827694988875,30221.649227467442,1310.2979139260206,6117194.770449495,11759.752130572444,0.6266303924822034,126.83689533438712,0.24383242746317715,0.027168355038871588
43,2028,4,2,41505.19358523659,24905.17807166106,1320.4659421877238,5934431.460943535,12404.212446886098,0.6000496786146743,142.98045493406428,0.29885928423420915,0.03181447496386124
43,2028,1,2,41804.9730149085,24521.23219549402,1414.0868783962478,6155074.049699405,12945.603427564974,0.5865625648591916,147.23305879193802,0.30966658973678346,0.03382580531488337
43,2028,4,12,49381.0470444734,34042.56662957206,1555.2416547637592,6125249.671850109,12789.40748748338,0.6893852736438082,124.04049809502025,0.2589942549408688,0.031494707946615276
43,2028,1,12,45758.97408469688,28089.591081726056,1345.0977832230376,6420816.127508411,11868.204392934964,0.6138597213681857,140.31818361189434,0.25936342827458697,0.029395278415406546
43,2028,4,13,40871.32596327972,26978.81838085099,1569.7201078691314,6371765.876871942,12086.264161993337,0.6600915860936281,155.8981933347738,0.2957150001165138,0.03840639056534219
43,2028,1,13,45870.870866771664,26840.64265216962,1384.9570443065904,6358722.127963229,12097.052105404782,0.5851347956773298,138.62222381675807,0.2637196956765813,0.030192516909676496
43,2028,4,17,47613.14839375289,28635.69001801525,1346.667806866653,6003104.057737449,13094.270457592014,0.6014239970270988,126.08080457298828,0.2750137493388288,0.028283527813156406
43,2028,1,17,47800.306679524976,29122.335346963042,1476.425041387547,6033874.157475243,11979.847984767239,0.6092499686709636,126.23086705131587,0.25062282685936715,0.03088735499724244
43,2028,4,29,45576.71529299378,31814.021483384873,1560.7337583111735,6428867.405385136,12382.456797249066,0.6980323456586491,141.0559616693879,0.27168383499441306,0.03424410355765799
43,2028,1,29,48575.15408608074,34465.25374305071,1550.466984313682,6331683.175232349,13077.584152290428,0.709524331759696,130.34818508268404,0.2692237296687819,0.03191893085024654
43,2029,4,2,40793.60385371168,24337.707820035754,1437.3329399210345,6352650.690281131,12010.338096093945,0.5966059754689054,155.72663579962486,0.29441718704637476,0.0352342721441184
43,2029,1,2,43010.366397415746,27729.042505545945,1406.511145741578,6390074.205926212,12370.362880657478,0.6447060285264631,148.57055963862135,0.2876135201071141,0.03270167784076556
43,2029,4,12,46081.2337622097,30408.846373765387,1350.8953064064908,6545885.510827525,12915.485141236424,0.6598965325165204,142.05100376881998,0.28027646151757674,0.029315519488419886
43,2029,1,12,45915.67597054779,31271.32600668036,1374.0672446166232,6392515.725769099,12031.249979770597,0.6810599070073384,139.22294707954475,0.2620292465581458,0.029925885126857472
43,2029,4,13,42499.01557036595,25659.04044208654,1540.7868803742842,6140818.78033406,13110.357538433027,0.6037561128822542,144.49320055817904,0.30848614638440525,0.03625464871823187
43,2029,1,13,46398.23971288797,31395.83584382702,1290.3684000632406,6374886.421763801,12309.226959898922,0.6766600637891494,137.39500595737167,0.26529512835116903,0.02781071885588834
43,2029,4,17,42520.84061780941,28036.963774578842,1325.1769390094578,6115483.329299289,13159.608852513193,0.6593699317138113,143.82319917583857,0.30948609343817696,0.031165351384290867
43,2029,1,17,41691.8911825308,26643.16377655028,1563.730891503686,6450820.625977623,12633.506240224177,0.6390490577629147,154.7260256853151,0.3030207045517212,0.037506835193863795
43,2029,4,29,47234.661463404685,28588.249440968262,1361.3093698312118,6018716.6276321765,12038.967796755924,0.6052387919222659,127.42161034212577,0.2548757082991519,0.028820136053814924
43,2029,1,29,42485.83321850308,26727.033173510717,1312.2563268479696,6389171.10496315,13191.992895494928,0.629081064176253,150.38356602550024,0.31050333478571535,0.030886915177091703
43,2030,4,2,46503.431578451244,29986.446713961384,1538.823739486064,6195647.594945995,13219.139673373118,0.6448222356101674,133.22990120619258,0.28426159585819905,0.03309054164938494
43,2030,1,2,45140.5094015578,29497.699636992566,1441.6591666064603,6354375.797070468,12131.315157197418,0.6534640399067938,140.76881012891667,0.26874564150972485,0.03193714882084846
43,2030,4,12,40966.07191815169,26720.01358140659,1402.0998803071195,6153222.530023104,12107.14684203849,0.6522473923004367,150.20289331906062,0.2955408286698321,0.03422588045806418
43,2030,1,12,40851.692599996044,30162.878108788424,1420.6018936454295,6358015.10171716,12552.9115227006,0.7383507558458262,155.6365158225482,0.3072800837315078,0.034774615278622925
43,2030,4,13,43360.45039567105,29214.595569650384,1412.8438422719814,6318092.1813668655,13106.752340927884,0.6737613494108693,145.71094450618625,0.30227435880685444,0.032583698494355
43,2030,1,13,47345.8596154286,31176.36946230223,1497.4180893752796,6573494.675572106,12191.91527892254,0.6584814324955838,138.83990551583523,0.2575075281756963,0.03162722361655708
43,2030,4,17,47365.54091090897,33254.96325991185,1367.6178520272176,6100974.448208701,12818.630049682266,0.7020919136648717,128.8061812633825,0.27063197850507287,0.028873688038306252
43,2030,1,17,44535.55940763195,28369.22825431984,1509.4592149334658,6255391.9951883,12676.403917552796,0.6370017269718695,140.4583680634385,0.28463556057590406,0.03389334803493663
43,2030,4,29,41609.54449133507,26883.00437060592,1548.345994026582,6618897.010226512,12349.614633382756,0.6460778338057542,159.07160463159735,0.2967976406459938,0.03721131805105474
43,2030,1,29,44907.89361846649,29781.41072950191,1294.952660575138,6415469.388386945,12304.811554951993,0.66316650214152,142.8583901728326,0.27400108451963007,0.028835747042088897
44,2025,4,2,45259.46846303604,32870.72422891483,1534.493748965505,5773942.687327054,11829.003897742607,0.726272873835466,127.57424873521667,0.26135976182317516,0.03390436965071175
44,2025,1,2,45216.91775517754,32259.59782810774,1406.6777236091216,5733785.146794452,11786.923459874126,0.7134408851743078,126.8061918293382,0.2606750757248258,0.031109544689123587
44,2025,4,12,48674.09549042938,40941.37472729659,1442.6730672007866,5741417.636597207,11229.573410050783,0.8411327280924358,117.95632931126828,0.23070944199176366,0.029639442760358112
44,2025,1,12,43764.223498527426,32793.45702892787,1505.8788910333321,5865611.155078562,11384.408655335585,0.749321121395683,134.02753861898012,0.2601304843377067,0.03440890230998847
44,2025,4,13,46335.715774112745,38827.39576089856,1544.714028016123,5931565.467960443,11637.766970012379,0.8379582598914118,128.01281622316804,0.25116191204958727,0.033337437486595116
44,2025,1,13,46373.75189784943,32905.34995917622,1391.9740243736564,5729005.93977079,11543.245975960184,0.7095684220603724,123.53984108058486,0.24891766362547643,0.030016420224955074
44,2025,4,17,47068.814316604265,38689.1679211499,1509.2923854095882,5891768.196313461,11227.255942197513,0.8219703105523457,125.17349930854424,0.2385285481524637,0.03206565551571928
44,2025,1,17,41050.85325992996,30895.085656865343,1419.8214519981318,5899640.630981152,11555.552184562615,0.7526052007065652,143.71542032574106,0.2814935931147155,0.03458689257950285
44,2025,4,29,40508.89889669544,32098.09744781805,1452.4112124307253,6100694.525682344,11755.043242932768,0.7923715114961194,150.60134172592913,0.2901842203341572,0.03585412716683858
44,2025,1,29,40478.64555155692,29477.1987056392,1549.4440909042862,6053901.71046717,12067.435751250323,0.7282160335156131,149.55791202935447,0.29811856564914574,0.038278061674044586
44,2026,4,2,44662.69877632628,33434.03046338942,1446.4045582806123,6103615.851478878,12017.074405896956,0.7485895698069934,136.66025606840702,0.2690628809978378,0.03238506847793281
44,2026,1,2,41059.45713031295,33434.878935359324,1470.9177162485698,6001773.907681489,11591.623775560349,0.814303969710193,146.17275354209596,0.28231312797856273,0.03582409069803887
44,2026,4,12,43937.014691536555,35978.952046584134,1447.98828976723,6232131.505626572,12026.013287803895,0.8188756632460659,141.8423975634159,0.2737102958003295,0.032956000764570635
44,2026,1,12,44472.18242469873,36435.53669757142,1561.0236542659536,6294397.845565384,11654.907064961593,0.8192882541634845,141.53561850091788,0.262071848726919,0.035101125448680486
